product,img,score,title,pros,cons,body
Travelin' Assens Heren wandelschoenen - Watericht en Ademend - VIBRAM zool - Grijs leer - Maat 43,https://media.s-bol.com/qAgKENOAywA0/k5Y138K/550x385.jpg,klantbeoordeling: 5 van de 5 sterren,ouderwets goede TOP service,['Goede kwaliteit'],[],"Snél geleverd, prima verpakt en zagen er goed uit. Bij eerst wandeling klein gebrek opgemerkt. Binnen 2 dagen opgelost: nieuw paar (en wat gebruikstips)! Geen gezeur of gedoe. Dit is niet anders dan tóp (en eigenlijk zoals het hoort)."
Travelin' Assens Heren wandelschoenen - Watericht en Ademend - VIBRAM zool - Grijs leer - Maat 43,https://media.s-bol.com/qAgKENOAywA0/k5Y138K/550x385.jpg,klantbeoordeling: 5 van de 5 sterren,Perfect voor mijn werk,['Voldoet aan verwachting'],[],Stevig en waterdicht
Columbia TRAILSTORM - Wandelschoenen Dames Waterdicht - Maat 42,https://media.s-bol.com/XnMXzVBNMGWV/OymZG1G/550x257.jpg,klantbeoordeling: 1 van de 5 sterren,wrong size sent,[],['Voldoet niet aan verwachting'],"I ordered size 41, they sent size 37 :("
Mountain Peak heren wandelschoenen categorie A/B - Bruin - Maat 41 - Uitneembare zool,https://media.s-bol.com/m0QjmO6LQ3o9/2g6yZj/550x422.jpg,klantbeoordeling: 4 van de 5 sterren,Voor dit bedrag mag je niet klagen,"['Prijs', 'Zit goed']",['Houdt het niet heel lang vol'],"Prijs is gewoon goed daar valt niet over te klagenHelaas wel na 1 week meermaals enkele uren (~2 uur) hiken wel al de steunteen die los ging laten (gewoon zelf dus maar gelijmd)Maar zitten goed, en voldoende grip."
Mountain Peak heren wandelschoenen categorie A/B - Bruin - Maat 41 - Uitneembare zool,https://media.s-bol.com/m0QjmO6LQ3o9/2g6yZj/550x422.jpg,klantbeoordeling: 3 van de 5 sterren,prima schoenen,"['Voldoet aan verwachting', 'Handig in gebruik']",[],"fijne schoenen ,niet duur"
Travelin' Aborg - Dames Wandelschoenen - Waterdicht en ademend - Donkergrijs leer - Maat 42,https://media.s-bol.com/k6YAxEyl0KO5/xGpg3ll/550x414.jpg,klantbeoordeling: 5 van de 5 sterren,Heel tevreden,"['Voldoet aan verwachting', 'Goede kwaliteit', 'Handig in gebruik']",[],"Heel aangenaam om het dragen ,en mooie wandelingen te doen in de bergen van Spanje"
Travelin' Aborg - Dames Wandelschoenen - Waterdicht en ademend - Donkergrijs leer - Maat 42,https://media.s-bol.com/k6YAxEyl0KO5/xGpg3ll/550x414.jpg,klantbeoordeling: 5 van de 5 sterren,Een lichte maar stevige wandelschoen.,"['Voldoet aan verwachting', 'Goede kwaliteit', 'Handig in gebruik']",[],"Dit is een stevige smalle wandelschoen waarin mijn voet en enkel goed gesteund worden.  Het eerste kwartier had ik wat last van de stevige tong aan mijn scheenbeen maar door het gebruik ging dit snel over.  Ik heb er de eerste keer al een wandeling van 15 km mee kunnen doen zonder pijn of blaren.Het is ook best een lichte schoen, hij ziet er veel robuuster uit.  Ik ben blij met deze aankoop."
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 44,https://media.s-bol.com/xlB1PNp9A3ol/550x308.jpg,klantbeoordeling: 4 van de 5 sterren,Fijne wandelschoen,"['voldoet aan verwachting', 'Goede kwaliteit', 'handig in gebruik']",[],loopt erg lekker
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 44,https://media.s-bol.com/xlB1PNp9A3ol/550x308.jpg,klantbeoordeling: 5 van de 5 sterren,Fijne wandelschoenen vanaf het eerste moment,"['voldoet aan verwachting', 'Goede kwaliteit', 'handig in gebruik']",[],"Hele fijne wandelschoenen, ik kon er gelijk een hele dag op wandelen zonder ze in te lopen. Ook echt waterdicht en hele goede grip in rotsachtige gebieden, echt een aanrader!"
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 44,https://media.s-bol.com/xlB1PNp9A3ol/550x308.jpg,klantbeoordeling: 5 van de 5 sterren,De wandelschoenen beantwoorden aan mijn verwachtingen,[],[],De levering was punctueel en correct. De prijs van de schoenen was interessant en de schoenen beantwoorden aan mijn verwachtingen.
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 44,https://media.s-bol.com/xlB1PNp9A3ol/550x308.jpg,klantbeoordeling: 5 van de 5 sterren,Wandelschoenen,[],[],"Heerlijk om te wandelen, licht gewicht en waterdicht. Top"
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 44,https://media.s-bol.com/xlB1PNp9A3ol/550x308.jpg,klantbeoordeling: 5 van de 5 sterren,Geweldig!,"['voldoet aan verwachting', 'Goede kwaliteit', 'Kleur komt overeen met afbeelding']",[],"Loopt heerlijk,zit goed  en comfortabel. een aanrader."
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 44,https://media.s-bol.com/xlB1PNp9A3ol/550x308.jpg,klantbeoordeling: 5 van de 5 sterren,Hele goede wandelschoenen.,"['voldoet aan verwachting', 'Goede kwaliteit', 'Kleur komt overeen met afbeelding']",[],Goede kwaliteit wandelschoenen .Lopen heel prettig.
Keen Targhee III Mid Dames Wandelschoenen Magnet/Atlantic Blue |  Grijs | Leer | Maat 40,https://media.s-bol.com/mN6DxQP7PmGO/w0ZvLA8/550x292.jpg,klantbeoordeling: 5 van de 5 sterren,Comfort,['Goede kwaliteit'],['geen'],"Aangeschaft omdat ik steeds pijnlijke schenen en enkels overhield aan elke dagtocht met mijn zwaardere lederen schoenen, wel van een gerenommeerd merk . Ben klein van gestalte waardoor de bovenranden van die schoenen achteraan te hoog op het onderbeen wreven en een hele tijd die schoenen opheffen bezorgde me last. Dit schoeisel blijkt perfect: lichtgewicht, soepel en extra kussentje aan de enkel achteraan. Past op maat, de hielen worden in de schoen goed omvat. Niet geschikt voor echt brede voeten, daarvoor is er net te weinig plaats, kan onaangenaam worden. Net getest, 10 dagen telkens 12 à 15 km/dag in de Eifel. Geen enkel pijntje."
Keen Targhee III Mid Dames Wandelschoenen Magnet/Atlantic Blue |  Grijs | Leer | Maat 40,https://media.s-bol.com/mN6DxQP7PmGO/w0ZvLA8/550x292.jpg,klantbeoordeling: 5 van de 5 sterren,Prima,"['voldoet aan verwachting', 'Goede kwaliteit']",[],"Prima schoenen. Zitten lekker, lopen lekker en zijn waterdicht.Geen spijt van de aankoop"
Keen Targhee III Mid Dames Wandelschoenen Magnet/Atlantic Blue |  Grijs | Leer | Maat 40,https://media.s-bol.com/mN6DxQP7PmGO/w0ZvLA8/550x292.jpg,klantbeoordeling: 5 van de 5 sterren,Comfortabel,"['voldoet aan verwachting', 'Goede kwaliteit', 'Kleur komt overeen met afbeelding']",[],"In 2018 kocht ik Keen schoenen en liep ik de Incatrail naar Machu Picchu in Peru. Daarna in Nederland wekelijks ruim 25 km gewandeld. Nooit blaren, altijd warme en droge voeten. Nu zijn ze versleten en heb ik hier precies dezelfde gevonden. Blij mee!"
Grisport Bergen Mid Wandelschoenen Unisex - Black - Maat 44,https://media.s-bol.com/q72kl1lYzoyR/550x375.jpg,klantbeoordeling: 1 van de 5 sterren,Teleurstellend,"['comfortabel', 'loopt lekker']","['voldoet niet aan verwachting', 'slechte kwaliteit', 'slechte prijs/kwaliteit verhouding']","Aanvankelijk heel blij geweest met de Grisport Bergen Mid wandelschoenen. Ze zitten erg comfortabel en lopen soepel. Tot zo ver het goede nieuws. Na nog geen 4 maanden bijna dagelijks gebruik (uitlaten van de hond) scheurden de zolen van beide schoenen echter dwars door, ter hoogte van de bal van de voet. En flink ook. Gelukkig kon ik van bol.com een paar nieuwe krijgen. Deze gingen helaas nog korter mee. Nog geen 2 maanden later gingen de zolen weer scheuren. De schoenen wéér teruggestuurd, voor mij geen Grisport meer. Conclusie: leuk om naar te kijken, gaat echter niet lang mee."
Grisport Bergen Mid Wandelschoenen Unisex - Black - Maat 44,https://media.s-bol.com/q72kl1lYzoyR/550x375.jpg,klantbeoordeling: 5 van de 5 sterren,Super wandelschoenen,"['voldoet aan verwachting', 'Goede kwaliteit']",[],"Echt fijne wandel schoenen vanaf de 1e kilometer.Goede vering, stevige schoen , goeie grip, soepel bij de enkels."
Grisport Bergen Mid Wandelschoenen Unisex - Black - Maat 44,https://media.s-bol.com/q72kl1lYzoyR/550x375.jpg,klantbeoordeling: 5 van de 5 sterren,Goede Prijs/Kwaliteit verhouding,"['voldoet aan verwachting', 'Goede kwaliteit']",[],Flexibele maar toch stevige schoenen. Heb er in Noorwegen prima wandelingen en beklimmingen mee kunnen maken.
Grisport Bergen Mid Wandelschoenen Unisex - Black - Maat 44,https://media.s-bol.com/q72kl1lYzoyR/550x375.jpg,klantbeoordeling: 5 van de 5 sterren,Je kan uren blijven wandelen,"['voldoet aan verwachting', 'Goede kwaliteit']",[],"Zitten als gegoten, erg fijne schoenen. Super blij mee."
Grisport Bergen Mid Wandelschoenen Unisex - Black - Maat 44,https://media.s-bol.com/q72kl1lYzoyR/550x375.jpg,klantbeoordeling: 4 van de 5 sterren,Eerste wandelschoen,"['voldoet aan verwachting', 'goede prijs/kwaliteit verhouding', 'mooie schoen']","['valt groot', 'valt wijdt']","Fijne schoen. Moest even wennen omdat de overstap van lichte gympen naar deze wandelschoen toch anders aanvoelt. Hij valt me wel groot uit. Heb normaal 40/40.5 dus had 41 gekozen. Valt met 1 paar dikke wandelsokken nog steeds groot terwijl ik brede voeten heb (voor een vrouw). Ik ga een extra zooltje er in leggen en dan zal het probleem zijn opgelost. Schoen drukt bij mij wel op het bot aan de zijkant/buitenkant van mijn enkel omdat daar een verdikking zit in de schoen. Hier krijg ik steeds meer last van en heb nu een blaar. Ik hoop dat dat went/over gaat. Vind de schoenen al wel warm met dit weer dus ben benieuwd hoe dit in de zomer gaat zijn. Tot nu toe wel waterdicht, maar ook nog weinig regen/plassen tegengekomen. Loopt wel mooi stevig en ben minder bang uit te glijden in modder."
Grisport Bergen Mid Wandelschoenen Unisex - Black - Maat 44,https://media.s-bol.com/q72kl1lYzoyR/550x375.jpg,klantbeoordeling: 4 van de 5 sterren,Tevreden wandelaar,"['voldoet aan verwachting', 'Goede kwaliteit', 'handig in gebruik']",[],Zeer goede wandelschoenen
Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,https://media.s-bol.com/koLZ8OvLRgPN/xGp0OBn/550x364.jpg,klantbeoordeling: 5 van de 5 sterren,Fantastisch,"['Voldoet aan verwachting', 'Goede kwaliteit', 'Handig in gebruik']",[],Schoenen lopen heerlijk. Ook in het bos en in bergachtig gebied.In een woord Top
Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,https://media.s-bol.com/koLZ8OvLRgPN/xGp0OBn/550x364.jpg,klantbeoordeling: 4 van de 5 sterren,Prettig wandelen,"['voldoet aan verwachting', 'Goede kwaliteit']",[],Lopen heerlijk met een fijne zool en leest
Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,https://media.s-bol.com/koLZ8OvLRgPN/xGp0OBn/550x364.jpg,klantbeoordeling: 5 van de 5 sterren,Fijn,"['voldoet aan verwachting', 'Goede kwaliteit', 'handig in gebruik']",[],Heerlijke soepele wndelschoenen die ook warm zitten
Travelin' Svendborg - Lage Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,https://media.s-bol.com/koLZ8OvLRgPN/xGp0OBn/550x364.jpg,klantbeoordeling: 5 van de 5 sterren,Zeer goed,['voldoet aan verwachting'],[],Comfortabel
Travelin' Svendborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,https://media.s-bol.com/Bn2ng0XmVmVn/550x404.jpg,klantbeoordeling: 5 van de 5 sterren,Wandelschoenen,['Goede kwaliteit'],[],Stevige stapschoen !!!
Travelin' Svendborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,https://media.s-bol.com/Bn2ng0XmVmVn/550x404.jpg,klantbeoordeling: 5 van de 5 sterren,geweldige wandelschoenen,"['Voldoet aan verwachting', 'Goede kwaliteit']",[],Eergisteren besteld en gisteren binnengekregen. Heb ze gelijk gepast en niet weer uitgedaan. Ze zitten als gegoten en heerlijk licht voor een wandelschoen. Kleur is ook precies als wordt aangegeven. ze zitten als gegoten en lopen heerlijk. Een echte aanrader. Wel even bij vertellen dat ik mijn eigen zooltjes er in draag.
Travelin' Svendborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,https://media.s-bol.com/Bn2ng0XmVmVn/550x404.jpg,klantbeoordeling: 5 van de 5 sterren,Ideale wandelschoenen,['Voldoet aan verwachting'],[],Zitten comfortabelSteunzolen passen er goed inZijn heel licht
Travelin' Svendborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,https://media.s-bol.com/Bn2ng0XmVmVn/550x404.jpg,klantbeoordeling: 5 van de 5 sterren,Fijne wandelschoenen,"['Voldoet aan verwachting', 'Goede kwaliteit', 'Kleur komt overeen met afbeelding']",[],"Ontzettend fijne, lichte wandelschoen. Ik heb inlegzolen, die werken goed in deze schoenen, omdat je de zolen eruit kan halen. Sluit goed om je voet, is soepel en makkelijk te onderhouden. Mijn dochter leent ze graag als ik ze niet gebruik. Maat valt normaal. Aanrader!"
Travelin' Svendborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Blauw Leer - Maat 39,https://media.s-bol.com/Bn2ng0XmVmVn/550x404.jpg,klantbeoordeling: 5 van de 5 sterren,Zeer goed,"['Voldoet aan verwachting', 'Goede kwaliteit']",[],Positieve punten van dit artikel zijn: voldoet aan verwachting en goede kwaliteit.
Skechers Oak Canyon heren wandelschoenen A/B - Blauw - Maat 48.5 - Extra comfort - Memory Foam,https://media.s-bol.com/ojL5Qo26Z063/550x371.jpg,klantbeoordeling: 1 van de 5 sterren,Slecht,[],"['Voldoet niet aan verwachting', 'Slechte kwaliteit']",Heb ze net een maand en nu is de stof van binnen al kapot waardoor ik steeds blaar creer op mijn kleine teen
Skechers Oak Canyon heren wandelschoenen A/B - Blauw - Maat 48.5 - Extra comfort - Memory Foam,https://media.s-bol.com/ojL5Qo26Z063/550x371.jpg,klantbeoordeling: 5 van de 5 sterren,"Geweldig, veel gelachen, en leuk spel om te spelen",[],[],"dit is een spel wat je met het hele gezin kan doen, we hebben er veel om gelachen.en is een gezellig spel"
Skechers Oak Canyon heren wandelschoenen A/B - Blauw - Maat 48.5 - Extra comfort - Memory Foam,https://media.s-bol.com/ojL5Qo26Z063/550x371.jpg,klantbeoordeling: 5 van de 5 sterren,Fijne wandelschoen van Sketcher.,"['Voldoet aan verwachting', 'Goede kwaliteit']",[],"Fijne soepele schoen met toch wat extra steun...geen zere voeten na een lange wandeling, zeker goed voor het geld."
Skechers Oak Canyon heren wandelschoenen A/B - Blauw - Maat 48.5 - Extra comfort - Memory Foam,https://media.s-bol.com/ojL5Qo26Z063/550x371.jpg,klantbeoordeling: 5 van de 5 sterren,Wandelschoenen,"['Voldoet aan verwachting', 'Goede kwaliteit']",['Matige kwaliteit veters'],"Prima pasvorm, lopen lekker"
Skechers Oak Canyon heren wandelschoenen A/B - Blauw - Maat 48.5 - Extra comfort - Memory Foam,https://media.s-bol.com/ojL5Qo26Z063/550x371.jpg,klantbeoordeling: 5 van de 5 sterren,Mooie boot,"['Goede kwaliteit', 'Kleur komt overeen met afbeelding']",['Valt klein'],"Stijlvol en toch modern. Lekker voetbed. Heb zelf maat 42 en gekocht in maat 43, vind ze wel aan de krappe kant vallen"
Skechers Oak Canyon heren wandelschoenen A/B - Blauw - Maat 48.5 - Extra comfort - Memory Foam,https://media.s-bol.com/ojL5Qo26Z063/550x371.jpg,klantbeoordeling: 2 van de 5 sterren,Slechte wandelschoen omdat ze niet tegen vocht kunnen,"['Kleur komt overeen met afbeelding', 'lopen lekker']","['voldoet niet aan verwachting', 'slechte kwaliteit', 'absoluut niet waterafstotend']","Schoenen lopen lekker, maar het woordje 'waterafstotend' is een lachertje. Dus voor mooi weer zijn ze prima.De reden dat mijn man deze koos was juist omdat ze waterafstotend zouden zijn. Maar je kan er niet eens mee door vochtig gras lopen. Na mail contract met Scapino kwamen we niet verder."
TIMBERLAND HERITAGE 6 IN WATERPROOF BOOT WHEAT NUBUCK -MAAT 42,https://media.s-bol.com/rpPp2LxyW3lw/QGqVjq/550x373.jpg,klantbeoordeling: 5 van de 5 sterren,top service,[],[],berichten mij dat de schoen weer op voorraad was echt top service de schoen zit als gegoten heel blij mee bedankt MASHOPSNEAKERS
Travelin' Aborg - Dames Wandelschoenen - Waterdicht en ademend - Donkergrijs leer - Maat 42,https://media.s-bol.com/k6YAxEyl0KO5/xGpg3ll/550x414.jpg,klantbeoordeling: 5 van de 5 sterren,Heel tevreden,"['Voldoet aan verwachting', 'Goede kwaliteit', 'Handig in gebruik']",[],"Heel aangenaam om het dragen ,en mooie wandelingen te doen in de bergen van Spanje"
Travelin' Aborg - Dames Wandelschoenen - Waterdicht en ademend - Donkergrijs leer - Maat 42,https://media.s-bol.com/k6YAxEyl0KO5/xGpg3ll/550x414.jpg,klantbeoordeling: 5 van de 5 sterren,Een lichte maar stevige wandelschoen.,"['Voldoet aan verwachting', 'Goede kwaliteit', 'Handig in gebruik']",[],"Dit is een stevige smalle wandelschoen waarin mijn voet en enkel goed gesteund worden.  Het eerste kwartier had ik wat last van de stevige tong aan mijn scheenbeen maar door het gebruik ging dit snel over.  Ik heb er de eerste keer al een wandeling van 15 km mee kunnen doen zonder pijn of blaren.Het is ook best een lichte schoen, hij ziet er veel robuuster uit.  Ik ben blij met deze aankoop."
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 44,https://media.s-bol.com/xlB1PNp9A3ol/550x308.jpg,klantbeoordeling: 4 van de 5 sterren,Fijne wandelschoen,"['voldoet aan verwachting', 'Goede kwaliteit', 'handig in gebruik']",[],loopt erg lekker
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 44,https://media.s-bol.com/xlB1PNp9A3ol/550x308.jpg,klantbeoordeling: 5 van de 5 sterren,Fijne wandelschoenen vanaf het eerste moment,"['voldoet aan verwachting', 'Goede kwaliteit', 'handig in gebruik']",[],"Hele fijne wandelschoenen, ik kon er gelijk een hele dag op wandelen zonder ze in te lopen. Ook echt waterdicht en hele goede grip in rotsachtige gebieden, echt een aanrader!"
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 44,https://media.s-bol.com/xlB1PNp9A3ol/550x308.jpg,klantbeoordeling: 5 van de 5 sterren,De wandelschoenen beantwoorden aan mijn verwachtingen,[],[],De levering was punctueel en correct. De prijs van de schoenen was interessant en de schoenen beantwoorden aan mijn verwachtingen.
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 44,https://media.s-bol.com/xlB1PNp9A3ol/550x308.jpg,klantbeoordeling: 5 van de 5 sterren,Wandelschoenen,[],[],"Heerlijk om te wandelen, licht gewicht en waterdicht. Top"
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 44,https://media.s-bol.com/xlB1PNp9A3ol/550x308.jpg,klantbeoordeling: 5 van de 5 sterren,Geweldig!,"['voldoet aan verwachting', 'Goede kwaliteit', 'Kleur komt overeen met afbeelding']",[],"Loopt heerlijk,zit goed  en comfortabel. een aanrader."
Travelin' Svendborg - Lage Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 44,https://media.s-bol.com/xlB1PNp9A3ol/550x308.jpg,klantbeoordeling: 5 van de 5 sterren,Hele goede wandelschoenen.,"['voldoet aan verwachting', 'Goede kwaliteit', 'Kleur komt overeen met afbeelding']",[],Goede kwaliteit wandelschoenen .Lopen heel prettig.
Kreeft Slippers Badslippers - Maat 40,https://media.s-bol.com/RkoQVl0mArZq/K1lyQVx/550x300.jpg,klantbeoordeling: 2 van de 5 sterren,Valt minstens 2 maten kleiner,['Goede kwaliteit'],"['Voldoet niet aan verwachting', 'Niet gebruiksvriendelijk']",Valt meer dan 2 maten kleiner. Ik heb maat 39 en mijn hak valt nog steeds van de slippers af! Daarnaast schuurt de band enorm. Jammer!
